id,time,event,option1,sector,label,nr_jobs
4302,38.8438,Microsoft,Manage Director Microsoft Research,saas,saas,7
4302,40.011,Microsoft,Manage Director Microsoft Research Tech,saas,saas,7
4302,41.1726,Microsoft,Distinguished Science Manage Director Microsoft Research Tech,saas,saas,7
4303,30.0,Sun MicroSystem,Software Eng,enterprise,enterprise,3
4303,32.8329,Sybase,Eng Manage,enterprise,enterprise,3
4303,38.4164,Sybase,Sr Eng Manage,enterprise,enterprise,3
4304,30.0,PayPal,Lead Analyst Risk Modeling,internet,saas,2
4304,31.8411,Netflix,Sr Data Science Science Algorithm,saas,saas,2
4305,29.0,Amazon,Software Dev Eng Intern,ecommerce,search,3
4305,29.8329,Yahoo,Individual Contributor Yahoo Finance Backend,search,search,3
4305,30.8329,Yahoo,Individual Contributor Video Backend,search,search,3
4307,26.0,Adobe,Sr Software Eng,saas,enterprise,5
4307,31.0027,eBay,Product Manage Global Billing Operation Group,ecommerce,enterprise,5
4307,35.0055,eBay,Product Manage Global Search Science Group,ecommerce,enterprise,5
4307,38.0082,Salesforce,Sr Director Salesforce Analyst Cloud,saas,enterprise,5
4307,40.011,Oracle,Sr Director Oracle Sale Cloud,enterprise,enterprise,5
4308,25.0,Netflix,Sr Software Eng,saas,saas,5
4308,26.5808,VMware,Sr Member Tech Staff,enterprise,saas,5
4308,27.3288,Netflix,Sr Software Eng,saas,saas,5
4308,29.4986,Netflix,Eng Manage Playback Core,saas,saas,5
4308,31.5836,Netflix,Eng Manage Browser Player,saas,saas,5
4311,22.0,Microsoft,Microsoft Research Asia Software Dev Eng Intern,saas,search,2
4311,24.3315,Google,Software Dev Intern,search,search,2
4313,22.0,Intel,Sr Research,hardware,search,2
4313,29.7562,Google,Staff Software Eng Tech Lead,search,search,2
4315,24.0,Cisco,Software Quality EngI,enterprise,enterprise,2
4315,25.2521,VMware,Sr Member Tech Staff,enterprise,enterprise,2
4316,31.0,Google,Analyst Lead,search,internet,3
4316,32.4219,Netflix,Sr Data Science,saas,internet,3
4316,35.1699,Uber,Data Science Manage,internet,internet,3
4324,30.0,Sybase,Software Eng,enterprise,hardware,4
4324,31.0849,eBay,Sr Software Eng,ecommerce,hardware,4
4324,34.0877,eBay,Staff Software Eng,ecommerce,hardware,4
4324,39.3425,Apple,Sr Software Eng,hardware,hardware,4
4326,30.0,IBM,Extreme Blue Intern,consulting,saas,4
4326,30.5863,IBM Software Group,Staff Software Eng,consulting,saas,4
4326,35.589,IBM,Advisory Software Eng,consulting,saas,4
4326,39.9233,Netflix,Sr Software Eng,saas,saas,4
4327,31.0,Oracle,Sr Member Tech Staff,enterprise,search,2
4327,33.0,Yahoo,Software Eng Applied Research,search,search,2
4330,29.0,Juniper Networks,Software Eng,enterprise,enterprise,2
4330,33.7507,Cisco,Tech Lead Software Eng,enterprise,enterprise,2
4333,22.0,Arizona State University,Teaching Assistant,research,saas,5
4333,24.0,Arizona State University,Research Assistant Dev,research,saas,5
4333,26.7507,Microsoft,Intern Software Dev Eng,saas,saas,5
4333,27.1699,Amazon,Software Dev Eng,ecommerce,saas,5
4333,29.4219,Microsoft,Software Eng,saas,saas,5
4336,22.0,Yahoo,Software Dev Intern Hadoop Project,search,social_media,4
4336,25.0027,LinkedIn,Data Science Intern,social_media,social_media,4
4336,25.3397,LinkedIn,Software Eng,social_media,social_media,4
4336,26.0877,LinkedIn,Software Eng,social_media,social_media,4
4337,30.0,Yahoo,Director Eng,search,enterprise,3
4337,37.2521,EMC,Sr Director Eng,enterprise,enterprise,3
4337,38.7562,VMware,Sr Director Eng,enterprise,enterprise,3
4341,29.0,Intel,Software Dev Eng Intern,hardware,hardware,4
4341,30.0822,Microsoft,Software Dev Eng Intern,saas,hardware,4
4341,31.4986,eBay,Software Dev Eng,ecommerce,hardware,4
4341,32.0027,Intel,Software Dev Eng,hardware,hardware,4
4344,31.0,Google,Software Dev Eng Intern,search,ecommerce,3
4344,31.7479,Amazon,Software Dev Eng,ecommerce,ecommerce,3
4344,34.589,Amazon,Dev Manage,ecommerce,ecommerce,3
4350,30.0,Adobe,compute Science,saas,hardware,2
4350,30.5041,Apple,Software Eng,hardware,hardware,2
4352,28.0,PayPal,Big Data Eng,internet,internet,3
4352,28.5808,LinkedIn,Eng Data Service,social_media,internet,3
4352,29.8329,Uber,System Eng Hadoop Platform,internet,internet,3
4354,30.0,Autodesk,Software Eng,saas,enterprise,3
4354,36.2521,Autodesk,Sr Software Eng,saas,enterprise,3
4354,38.0904,EMC,Principal Software Eng,enterprise,enterprise,3
4355,30.0,Microsoft,Research Software Dev Eng,saas,hardware,3
4355,33.5041,Apple,Sr Applied Research,hardware,hardware,3
4355,35.7534,Apple,Principal Applied Research,hardware,hardware,3
4360,26.0,Yahoo,Principal Data Science Behavioral Targeting,search,social_media,5
4360,29.0027,Yahoo,Principal Data Science Manage Search,search,social_media,5
4360,32.0055,Yahoo,Principal Product Manage Personalization Platform,search,social_media,5
4360,34.0055,Yahoo,Director Product Manage Mobile,search,social_media,5
4360,35.0055,LinkedIn,Principal Product Manage Content Relevance,social_media,social_media,5
4365,22.0,Microsoft Research Asia,Research Intern,research,social_media,2
4365,24.4986,Twitter,Software Eng,social_media,social_media,2
4368,26.0,Tencent,Software Eng QQcom,ecommerce,ecommerce,4
4368,27.3342,Tencent,Software Engn QQ team,ecommerce,ecommerce,4
4368,28.674,Amazon,Software Dev Engn mShop team,ecommerce,ecommerce,4
4368,31.5068,Amazon,Software Dev Engn Prime Pantry team,ecommerce,ecommerce,4
4370,24.0,Nokia,Data Science,hardware,saas,3
4370,25.9178,Microsoft,Data Science ,saas,saas,3
4370,26.5041,Microsoft,Sr Data Science,saas,saas,3
4373,22.0,VMware,Member Tech Staff Intern Platform Infrastructure Team,enterprise,hardware,3
4373,22.2521,NVIDIA,Software Intern Display Driver Team,hardware,hardware,3
4373,23.0,NVIDIA,System Software Eng,hardware,hardware,3
4374,22.0,PuResearch Devue University,Teaching Assistant,research,search,3
4374,23.8329,PuResearch Devue University,Research Assistant,research,search,3
4374,27.4219,Google,Software Eng,search,search,3
4375,26.0,Twitter,Sr Software Eng,social_media,hardware,2
4375,27.4192,Apple,Data Eng,hardware,hardware,2
4376,26.0,Yahoo,Sr Software Eng,search,saas,4
4376,29.2466,Yahoo,Sr Research Eng,search,saas,4
4376,30.9178,Microsoft,Software Design Eng,saas,saas,4
4376,34.5014,Microsoft,Sr Software Dev Eng,saas,saas,4
4381,24.0,NEC Laboratories America,Research Intern,research,search,6
4381,25.0,NEC Laboratories America,Research Intern,research,search,6
4381,27.0,Google,Software Eng Intern,search,search,6
4381,28.1726,Google,Sr Software Eng Tech Lead Manage,search,search,6
4381,33.1753,Google,Staff Software Eng Tech Lead Manage,search,search,6
4381,34.7562,Google,Staff Software Eng Tech Lead Manage,search,search,6
4385,30.0,Nokia,Sr Software Eng Scrum Master,hardware,saas,2
4385,32.0877,Microsoft,System Architect,saas,saas,2
4391,22.0,Microsoft,Program Manage,saas,ecommerce,6
4391,25.5836,Microsoft,Sr Program Manage Lead,saas,ecommerce,6
4391,27.0027,Microsoft,Sr Program Manage,saas,ecommerce,6
4391,29.0055,Microsoft,Sr Program Manage,saas,ecommerce,6
4391,30.1726,Amazon,Sr Product Manage,ecommerce,ecommerce,6
4391,31.7534,Amazon,Software Dev Manage Amazon Mobile Platform,ecommerce,ecommerce,6
4392,28.0,Amazon,Software Dev Eng,ecommerce,internet,2
4392,29.7534,Lyft,Software Eng,internet,internet,2
4394,25.0,Microsoft,Sr Software Eng,saas,search,2
4394,26.589,Google,Software Eng,search,search,2
4395,25.0,Motorola,Sr Software Eng,hardware,saas,2
4395,27.1699,Microsoft,Sr Software Dev Program Manage,saas,saas,2
4400,29.0,Amazon,Sr Software Dev Eng Software Dev EngI,ecommerce,ecommerce,5
4400,33.3342,Amazon,Software Dev Lead Architect,ecommerce,ecommerce,5
4400,36.0027,Amazon,Software Dev Manage,ecommerce,ecommerce,5
4400,38.7562,Microsoft,Principal Dev Manage,saas,ecommerce,5
4400,39.337,Amazon,Sr Manage Software Dev,ecommerce,ecommerce,5
4402,26.0,IBM,Project Manage,consulting,enterprise,2
4402,34.2575,SAP,Manage,enterprise,enterprise,2
4403,28.0,Sun MicroSystem,Sr Eng Manage Architect,enterprise,ecommerce,5
4403,34.9205,Sun MicroSystem,Director Eng,enterprise,ecommerce,5
4403,40.7589,Yahoo,Sr Director Eng,search,ecommerce,5
4403,42.3452,eBay,Director Architect,ecommerce,ecommerce,5
4403,44.7616,eBay,Director Eng,ecommerce,ecommerce,5
4410,26.0,IBM,Research Dev Eng Intern,consulting,search,3
4410,26.2521,Carnegie Mellon University,Teaching Assistant,research,search,3
4410,26.8329,Google,Software Eng,search,search,3
4412,25.0,Symantec,Software Eng,enterprise,saas,3
4412,27.0849,Microsoft,Product Manage Microsoft Ad Online Service Division,saas,saas,3
4412,31.674,Microsoft,Dev Lead Ad Microsoft China,saas,saas,3
4415,24.0,Carnegie Mellon University,PhD Research,research,search,2
4415,29.0027,Google,Software Engn Deep Learningbased compute Vision,search,search,2
4416,28.0,Microsoft,Software Dev Eng AdCenter,saas,social_media,4
4416,31.5836,Microsoft,Software Dev Eng IPE,saas,social_media,4
4416,32.5836,Hulu,Sr Software Dev,internet,social_media,4
4416,33.7534,Facebook,Software Eng,social_media,social_media,4
4417,28.0,The Ohio State University,PhD compute Science,research,hardware,2
4417,37.2521,HewlettP,Sr Software Eng Tech Lead,hardware,hardware,2
4419,28.0,Carnegie Mellon University,Graduate Research Assistant,research,saas,4
4419,29.5068,Qualcomm,Eng,hardware,saas,4
4419,31.0027,Microsoft,Software Dev Eng,saas,saas,4
4419,32.5068,Microsoft,Software Eng,saas,saas,4
4420,26.0,Accenture,Sr Software Eng,consulting,enterprise,2
4420,27.3397,Cisco,Software Eng,enterprise,enterprise,2
4422,29.0,University Southern California,Research Assistant,research,hardware,3
4422,31.5068,Intel,Test Research Dev Eng,hardware,hardware,3
4422,34.5863,Intel,Bios Eng,hardware,hardware,3
4423,26.0,Georgia Institute Tech,Graduate Research Assistant,research,enterprise,2
4423,27.4959,VMware,Member Tech Staff,enterprise,enterprise,2
4424,24.0,Microsoft Research Asia,Research Intern,research,search,3
4424,25.9205,Google,Software Eng Intern,search,search,3
4424,26.9205,Google,Software Eng,search,search,3
4425,22.0,IBM,Research Eng,consulting,research,2
4425,26.4986,PuResearch Devue University,Research Assistant,research,research,2
4427,31.0,IBM,Intern Research,consulting,search,3
4427,31.8384,Amazon,Software Dev Eng,ecommerce,search,3
4427,32.7534,Baidu,Software Dev Eng,search,search,3
4428,22.0,Amazon,Software Dev Eng Intern,ecommerce,social_media,2
4428,23.0877,Facebook,Software Eng,social_media,social_media,2
4430,25.0,Microsoft,Software Design Eng Exchange Server,saas,ecommerce,4
4430,27.3397,Microsoft,Principal Dev Lead Bing,saas,ecommerce,4
4430,35.5973,Microsoft,Principal Eng Lead Digital Work Life Group,saas,ecommerce,4
4430,37.0082,Amazon,Sr Manage Software Dev,ecommerce,ecommerce,4
4432,22.0,IBM,Sr Software Dev Manage,consulting,saas,2
4432,35.926,Microsoft,Principal Dev Lead,saas,saas,2
4433,22.0,eBay,Sr Software Eng,ecommerce,enterprise,2
4433,27.2548,EMC,Principal Software Eng,enterprise,enterprise,2
4434,31.0,Microsoft,Intern,saas,ecommerce,2
4434,32.7479,Tencent,Research,ecommerce,ecommerce,2
4437,28.0,IBM,Consult Strategy Analyst Consult,consulting,search,2
4437,31.0,Baidu,Business Analyst,search,search,2
4438,30.0,EMC,Sr Software Eng,enterprise,enterprise,2
4438,32.9205,BEA System,Software Eng Contractor,enterprise,enterprise,2
4440,28.0,Microsoft,Software Design Eng,saas,saas,2
4440,33.9288,Netflix,Sr Software Eng Architect,saas,saas,2
4442,30.0,National Taiwan University,Program Intern,research,research,2
4442,32.9178,Academia Sinica,Software Eng,research,research,2
4449,22.0,EMC,Research Science,enterprise,hardware,3
4449,24.0,EMC,Associate Principal Research Science,enterprise,hardware,3
4449,27.0027,Intel,Storage Software Eng,hardware,hardware,3
4456,26.0,Huawei,Tech Intern,hardware,consulting,2
4456,26.9178,IBM,Software Eng Watson Dev Cloud,consulting,consulting,2
4457,31.0,Accenture,Software Eng,consulting,enterprise,3
4457,33.9205,Yahoo,Tech Intern,search,enterprise,3
4457,34.8356,NetApp,Intern,enterprise,enterprise,3
4458,22.0,EMC,Sr Software Eng,enterprise,enterprise,2
4458,26.4219,SAP,Service Advisor,enterprise,enterprise,2
4459,24.0,Zynga,Sr Software Eng,internet,search,4
4459,24.9178,Zynga,Principal Software Eng,internet,search,4
4459,25.5041,Baidu,Sr Software Eng Baidu Video,search,search,4
4459,27.1699,Baidu,Sr Software Eng Infrastructure Department,search,search,4
4460,22.0,IBM,Sale Specialist,consulting,hardware,2
4460,26.0877,Motorola,Business Dev Manage,hardware,hardware,2
4461,24.0,Microsoft,Intern,saas,search,4
4461,26.6658,Baidu,Research Dev Eng,search,search,4
4461,28.5014,Microsoft,Software Dev Eng,saas,search,4
4461,31.9205,Google,Software Eng,search,search,4
4463,24.0,IBM,Postdoc Research,consulting,search,2
4463,24.7507,Google,Sr Staff Research Science,search,search,2
4465,30.0,Motorola,Sr User Experience Lead,hardware,search,3
4465,34.0849,Microsoft,Manage Windows Live China team,saas,search,3
4465,38.8356,Google,Lead Internationalization,search,search,3
4468,22.0,Microsoft Research Asia,Research Intern,research,saas,5
4468,25.2521,Microsoft Research Asia,Associate Research ,research,saas,5
4468,26.4219,Microsoft Research Asia,Research,research,saas,5
4468,27.7562,Microsoft,Lead Research,saas,saas,5
4468,28.1699,Microsoft,Research Microsoft TnR,saas,saas,5
4469,24.0,Yahoo,Sr Search Science Eng,search,search,2
4469,28.2493,Google,Software Eng,search,search,2
4470,31.0,Amazon,Software Dev Eng,ecommerce,search,3
4470,32.6712,Microsoft,Software Eng,saas,search,3
4470,34.0822,Google,Software Eng,search,search,3
4471,25.0,Amazon,Software Dev Eng Intern,ecommerce,social_media,5
4471,26.6712,Carnegie Mellon University,Graduate Teaching Assistant,research,social_media,5
4471,27.0,Facebook,SWE Intern Ad Integrity Infra,social_media,social_media,5
4471,27.2521,Carnegie Mellon University,Graduate Teaching Assistant,research,social_media,5
4471,27.7562,Facebook,Software Eng,social_media,social_media,5
4472,26.0,Google,Software Engn Test role is now called Software Eng Tool Infrastructure,search,social_media,3
4472,29.0,Google,Sr Software Eng Tool Infrastructure,search,social_media,3
4472,33.0027,Twitter,Sr Software Eng,social_media,social_media,3
4474,22.0,Cisco,Sr Manage Global SMB Market,enterprise,saas,3
4474,24.3315,Cisco,Head Digital Social Market Field Market,enterprise,saas,3
4474,29.2493,Microsoft,Sr Director Cloud Partner Strategy Market,saas,saas,3
4476,24.0,Infosys,Software Dev Eng,consulting,internet,5
4476,24.7479,Amazon,Operation Eng Data Warehouse,ecommerce,internet,5
4476,26.5041,Amazon,Data Eng Data Warehouse,ecommerce,internet,5
4476,29.5836,Amazon,Manage Data Eng,ecommerce,internet,5
4476,33.5096,Airbnb,Data Eng,internet,internet,5
4477,30.0,HewlettP,Research Intern,hardware,saas,3
4477,31.4192,Microsoft,Software Eng,saas,saas,3
4477,35.0877,Microsoft,Program Manage,saas,saas,3
4478,28.0,Apple,Product Project Manage,hardware,saas,5
4478,29.0877,Adobe,Product Manage,saas,saas,5
4478,30.3397,Adobe,Sr Product Manage Adobe CS Live,saas,saas,5
4478,31.4219,Adobe,Group Product Manage Adobe Creative Cloud Creative Suite,saas,saas,5
4478,33.6767,Adobe,Director Product Manage Adobe Creative Cloud,saas,saas,5
4480,29.0,University WisconsinMadison,Teaching Assistant,research,enterprise,3
4480,29.4192,University WisconsinMadison,Teaching Assistant,research,enterprise,3
4480,29.9151,Oracle,Software Eng,enterprise,enterprise,3
4483,24.0,Yahoo,Head Theoretical Group for Search,search,saas,5
4483,24.8384,Yahoo,Vice President Data Mining Research,search,saas,5
4483,29.5068,eBay,Vice President Research Data Mining,ecommerce,saas,5
4483,30.7589,Microsoft,Partner Architect,saas,saas,5
4483,33.5096,Microsoft,Partner Architect,saas,saas,5
4486,31.0,Apple,Business Intelligence Applied Dev Intern,hardware,enterprise,2
4486,31.9151,Symantec,Software Eng Intern,enterprise,enterprise,2
4487,29.0,Cisco,Eng Intern Information Tech,enterprise,enterprise,3
4487,30.0877,Cisco,IT Eng Software Eng Web Dev,enterprise,enterprise,3
4487,32.589,Cisco,Software Eng,enterprise,enterprise,3
4488,31.0,PuResearch Devue University,Research Assistant,research,search,4
4488,35.8329,Intel,Sr Software Eng,hardware,search,4
4488,37.4219,Google,Software Eng,search,search,4
4488,39.0877,Google,Sr Software Eng,search,search,4
4489,24.0,Yahoo,Principal Software Eng,search,internet,3
4489,29.0877,LinkedIn,Staff Software Eng,social_media,internet,3
4489,31.5863,Airbnb,Eng Manage,internet,internet,3
4490,28.0,Microsoft,Sr Software Eng,saas,saas,3
4490,41.5945,Amazon,Principal Software Eng,ecommerce,saas,3
4490,43.8493,Microsoft,Sr Software Eng,saas,saas,3
4491,26.0,Autodesk,Sr Build Release Eng,saas,enterprise,2
4491,28.0849,EMC,Associate Principal Build Release Eng,enterprise,enterprise,2
4493,26.0,University Washington,Research assistant,research,saas,2
4493,31.9178,Microsoft,Research,saas,saas,2
4494,31.0,Amazon,Software Dev Eng Intern,ecommerce,social_media,3
4494,31.2521,StanfoResearch Dev University,Course Assistant,research,social_media,3
4494,31.9151,Facebook,Software Eng,social_media,social_media,3
4495,30.0,IBM,Sr Software Eng Manage DB2 Query Compiler,consulting,hardware,6
4495,37.5068,IBM,Sr Tech Staff Member Manage DB2 Everyplace,consulting,hardware,6
4495,42.8411,IBM,Sr Tech Staff Member Manage Enterprise Text Search,consulting,hardware,6
4495,46.1808,IBM,Sr Tech Staff Member Manage IBM Data Studio,consulting,hardware,6
4495,50.7644,IBM,Distinguished Eng,consulting,hardware,6
4495,53.5178,Huawei,Big Data Distinguished Eng,hardware,hardware,6
4496,28.0,eBay,Applied Research Intern,ecommerce,research,2
4496,28.2521,StanfoResearch Dev University,Research Assistant,research,research,2
4497,30.0,Microsoft Research Asia,Research Intern,research,search,3
4497,31.2493,Yahoo,Sr Eng,search,search,3
4497,32.4219,Yahoo,Sr Research Eng,search,search,3
4498,22.0,VMware,Head Mozy China Eng Global QE Public Cloud,enterprise,enterprise,2
4498,23.1671,EMC,Sr Director SW Eng Data Protection Cloud,enterprise,enterprise,2
4499,25.0,Microsoft,Software Dev EngT intern,saas,internet,3
4499,26.9151,Microsoft,Software Dev Eng Intern,saas,internet,3
4499,29.0849,Hulu,Software Dev Eng,internet,internet,3
4500,28.0,Adobe,compute Science,saas,social_media,2
4500,30.2548,Facebook,Tech Lead Sr Research Science,social_media,social_media,2
4508,26.0,Carnegie Mellon University,Graduate Teaching Assistant,research,internet,2
4508,26.4192,Uber,Software Eng,internet,internet,2
4509,22.0,IBM,Software Eng,consulting,search,4
4509,27.674,Google,Software Eng,search,search,4
4509,30.1726,Google,Software Eng,search,search,4
4509,32.1726,Google,Sr Software Eng,search,search,4
4510,28.0,Lenovo,Advisory Research,hardware,ecommerce,3
4510,31.1699,Baidu,Sr Software Eng,search,ecommerce,3
4510,33.1726,eBay,Member Tech Staff Software Eng,ecommerce,ecommerce,3
4513,29.0,Microsoft Research Asia,Intern,research,search,2
4513,30.3342,Baidu,Sr Research Dev Eng,search,search,2
4514,28.0,Microsoft,Principal Science Dev Manage,saas,social_media,4
4514,36.8384,Twitter,Software Eng,social_media,social_media,4
4514,37.7589,Twitter,Sr Eng Manage,social_media,social_media,4
4514,39.5123,LinkedIn,Director Eng,social_media,social_media,4
4515,26.0,IBM,Research Intern,consulting,search,2
4515,28.9178,Google,Software Eng Intern,search,search,2
4516,29.0,Georgia Institute Tech,Research Assistant,research,social_media,4
4516,31.7507,Google,Research Intern,search,social_media,4
4516,32.0027,Facebook,compute Vision Research,social_media,social_media,4
4516,35.0877,Facebook,Manage,social_media,social_media,4
4517,24.0,San Jose State University,Graduate Teaching Assistant,research,hardware,2
4517,25.3342,Intel,IC CAD Intern Library Characterization Intel,hardware,hardware,2
4519,31.0,Tata Consultancy Service,Assistant System Eng Trainee,consulting,consulting,5
4519,32.1671,StanfoResearch Dev University,Graduate Research Assistant,research,consulting,5
4519,32.5808,Oracle,Software Research Dev Intern,enterprise,consulting,5
4519,32.8329,StanfoResearch Dev University,Graduate Course Assistant,research,consulting,5
4519,33.8329,IBM,Staff Software Eng Text Analyst,consulting,consulting,5
4520,31.0,Sybase,Software Dev Intern,enterprise,ecommerce,3
4520,32.4192,Microsoft,Software Dev Eng,saas,ecommerce,3
4520,34.2548,Amazon,Software Dev Eng,ecommerce,ecommerce,3
4521,31.0,Intel,Sr Analog Design Eng,hardware,research,2
4521,31.8329,Arizona State University,Research Assistant,research,research,2
4523,25.0,Microsoft,Research Intern,saas,research,3
4523,26.337,University Illinois UrbanaChampaign,Research Assistant,research,research,3
4523,27.337,University Illinois UrbanaChampaign,Research Assistant,research,research,3
4526,22.0,Microsoft,Applied Research,saas,search,3
4526,24.0822,Microsoft,Applied Science ,saas,search,3
4526,25.4192,Google,Software Eng,search,search,3
4528,22.0,Symantec,Sr Software Eng,enterprise,saas,4
4528,24.337,salesforcecom,Sr Member Tech Staff Software Dev,saas,saas,4
4528,26.8356,Oracle,Sr Member Tech Staff Software Eng,enterprise,saas,4
4528,27.4219,Salesforce,Sr Member Tech Staff,saas,saas,4
4529,29.0,UCLA,Research Assistant,research,search,4
4529,29.1699,Microsoft,Software Design Engn Test Intern,saas,search,4
4529,30.1699,UCLA,Graduate Student Research,research,search,4
4529,32.8356,Google,Sr Software Eng,search,search,4
4530,31.0,UC Berkeley,Undergraduate Research compute Imaging,research,hardware,3
4530,31.7479,Microsoft,Software Eng Hybrid Cloud Solution StorSimple,saas,hardware,3
4530,33.6658,Apple,Software Eng,hardware,hardware,3
4531,29.0,Microsoft,Sr Research,saas,ecommerce,3
4531,36.0904,Amazon,Sr Research Science,ecommerce,ecommerce,3
4531,36.3425,Amazon,Research Manage,ecommerce,ecommerce,3
4532,25.0,Cornell University,Graduate Student,research,social_media,3
4532,31.4192,Facebook,Research Science,social_media,social_media,3
4532,32.9205,Facebook,Eng Director,social_media,social_media,3
4533,24.0,Microsoft,BI Program Specialist Project Manage,saas,internet,3
4533,29.0027,Microsoft,BUS Analyst SPEC BI Lead,saas,internet,3
4533,30.6658,PayPal,Workforce Lead Analyst,internet,internet,3
4536,31.0,eBay,Research Dev Eng,ecommerce,search,2
4536,35.0849,Baidu,Data Mining Eng,search,search,2
4539,26.0,UC Berkeley,PhD Student,research,search,2
4539,30.7534,Google,Quantitative Analyst,search,search,2
4540,28.0,Carnegie Mellon University,Course Assistant,research,research,4
4540,28.4192,Carnegie Mellon University,Teaching Assistant,research,research,4
4540,28.7479,LinkedIn,Software Eng Intern,social_media,research,4
4540,29.0,Carnegie Mellon University,Teaching Assistant,research,research,4
4541,31.0,Yahoo,Software Dev Engnterm,search,social_media,3
4541,31.7479,Yahoo,Software Dev Eng System,search,social_media,3
4541,33.4164,LinkedIn,Sr Software Eng,social_media,social_media,3
4542,29.0,Adobe,Sr Research Science,saas,social_media,2
4542,42.7589,Facebook,Research Science Eng Manage,social_media,social_media,2
4546,24.0,IBM,Software Dev Intern,consulting,ecommerce,2
4546,24.4959,eBay,Intern,ecommerce,ecommerce,2
4548,24.0,Motorola,CDMA Eng,hardware,enterprise,4
4548,25.2438,Sun MicroSystem,QE Eng,enterprise,enterprise,4
4548,32.5863,Oracle,Principal Software Eng,enterprise,enterprise,4
4548,36.5041,Oracle,QE Manage,enterprise,enterprise,4
4549,31.0,Yahoo,Tech Lead Display Ad NGD Serving,search,enterprise,2
4549,32.6712,Qihoo 360,Architect,enterprise,enterprise,2
4553,26.0,Yahoo,Sr Software Eng,search,search,2
4553,27.7507,Google,Software Eng,search,search,2
4554,26.0,Sun MicroSystem,Member Tech Staff,enterprise,ecommerce,3
4554,30.2548,HewlettP,Tech Team Lead,hardware,ecommerce,3
4554,34.6767,eBay,Sr Manage Buyer Experience,ecommerce,ecommerce,3
4555,28.0,Yahoo,Sr Software Quality Eng,search,internet,3
4555,28.7507,PayPal,Software Quality Eng Level 3,internet,internet,3
4555,30.2493,PayPal,Member Tech Staff,internet,internet,3
4556,31.0,Qualcomm,Software Eng Intern,hardware,social_media,5
4556,32.6658,Amazon,Software Dev Eng Intern,ecommerce,social_media,5
4556,33.4986,Amazon,Software Dev Eng,ecommerce,social_media,5
4556,34.2493,Amazon,Software Dev Eng,ecommerce,social_media,5
4556,36.4164,LinkedIn,Sr Software Eng,social_media,social_media,5
4559,26.0,Sun MicroSystem,Member Tech Staff,enterprise,enterprise,3
4559,28.8411,Oracle,Principal Software Eng,enterprise,enterprise,3
4559,31.5918,VMware,Staff Eng,enterprise,enterprise,3
4560,22.0,Microsoft,Sr Dev Lead,saas,social_media,3
4560,28.589,Microsoft,Sr Software Eng,saas,social_media,3
4560,31.6767,LinkedIn,Staff Software Eng,social_media,social_media,3
4561,30.0,Yahoo,Tech Lead,search,internet,3
4561,36.8384,Rocket Fuel Inc,Sr Rocket Science,internet,internet,3
4561,39.4274,Rocket Fuel Inc,Sr Product Manage,internet,internet,3
4564,26.0,Symantec,Parttime Quality Assurance Eng,enterprise,search,4
4564,27.4137,IBM,Parttime Software Eng,consulting,search,4
4564,27.7479,Baidu,Sr Quality Assurance Eng,search,search,4
4564,31.5836,Baidu,Sr Dev,search,search,4
4565,24.0,Carnegie Mellon University,Teaching Assistant,research,internet,2
4565,24.9151,Uber,Software Eng,internet,internet,2
4567,25.0,salesforcecom,Member Tech Staff,saas,saas,4
4567,28.5836,salesforcecom,Data Science,saas,saas,4
4567,29.2493,salesforcecom,Sr Data Science,saas,saas,4
4567,31.5836,Salesforce,Product Manage,saas,saas,4
4570,25.0,Yahoo,Intern Yahoo Research,search,social_media,3
4570,25.2521,Google,Intern Google Research,search,social_media,3
4570,26.5068,Facebook,Sr Research Science,social_media,social_media,3
4571,25.0,NetApp,Intern,enterprise,search,4
4571,25.6658,University WisconsinMadison,Graduate Research Assistant,research,search,4
4571,27.4959,Oracle,Member Tech Staff,enterprise,search,4
4571,30.4164,Yahoo,Software Eng,search,search,4
4575,31.0,Microsoft Research Asia,Research Intern,research,research,3
4575,32.411,Google,Software Eng Intern,search,research,3
4575,33.0,Microsoft Research Asia,Research Intern,research,research,3
4576,26.0,Amazon,Software Dev Eng Intern,ecommerce,social_media,5
4576,27.0,Pinterest,Software Eng Intern,social_media,social_media,5
4576,27.3288,LinkedIn,Software Eng Intern,social_media,social_media,5
4576,28.0,Pinterest,Software Eng Intern,social_media,social_media,5
4576,28.8329,Pinterest,Software Eng,social_media,social_media,5
4579,26.0,Yahoo,Sr Research Science,search,ecommerce,4
4579,27.0027,eBay,Principal Research Science,ecommerce,ecommerce,4
4579,29.0027,eBay,Sr Member Tech Staff,ecommerce,ecommerce,4
4579,31.6712,eBay,Sr Data Science,ecommerce,ecommerce,4
4581,26.0,Yahoo,Sr Software Eng,search,saas,2
4581,29.1699,Microsoft,Software Dev Eng,saas,saas,2
4584,25.0,Microsoft,Global Critical Situation Manage Customer Support Service,saas,internet,7
4584,26.0,Microsoft,Sale Readiness Manage EPG Greater China,saas,internet,7
4584,27.8329,Microsoft,Sr Business Manage,saas,internet,7
4584,30.8356,Microsoft,Sr Manage Dell Business Dev,saas,internet,7
4584,32.5014,Microsoft,VAR PAM Lead China,saas,internet,7
4584,34.5014,Microsoft,North Region Director China SMB,saas,internet,7
4584,35.5014,PayPal,Director SMB Channels,internet,internet,7
4586,30.0,Intel,Staff Research Science,hardware,saas,2
